10.1124 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1199 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1286 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1360 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1455 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1533 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1619 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1693 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1787 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1816 	DATA 	Mouse:  Left button up, pos=(273,233)
10.1864 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1952 	EXP 	Studyslider: markerPos = 1
10.1956 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'Study_word': 'Keys', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
10.2045 	EXP 	StudyText: autoDraw = False
10.2045 	EXP 	Studyslider: autoDraw = False
10.2045 	EXP 	StudyText: height = 0.05
10.2045 	EXP 	StudyText: height = 0.05
10.2045 	EXP 	StudyText: height = 0.05
10.2045 	EXP 	StudyText: text = 'Keys'
10.2045 	EXP 	Studyslider: markerPos = None
10.2045 	EXP 	Studyslider: markerPos = None
10.2045 	EXP 	StudyText: autoDraw = True
10.2045 	EXP 	Studyslider: autoDraw = True
10.4859 	DATA 	Mouse: Left button down, pos=(741,222)
10.4950 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5026 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5122 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5198 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5286 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5361 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5452 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5528 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5619 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5695 	EXP 	Studyslider: markerPos = 2.5899280575539567
10.5788 	EXP 	Studyslider: markerPos = 2.5899280575539567
